configuration_id,dataset_index,true_label,relu_prediction,polynomial_clear_prediction,ckks_prediction,relu_correct,polynomial_clear_correct,ckks_correct,prediction_poly_ckks_equal,logit_mae_ckks,logit_max_error_ckks,clear_margin,ckks_margin,total_seconds
least_squares_d5_I2,6944,7,7,7,7,1,1,1,1,7.550793418715784e-05,0.00020726974297247125,7.135228157043457,7.135384589973184,0.2644
least_squares_d5_I2,6973,3,3,3,3,1,1,1,1,0.0002545549569431066,0.0004931016827098844,15.772757530212402,15.772698063693678,0.2686
least_squares_d5_I2,7192,2,2,2,2,1,1,1,1,0.0003555518276337821,0.0007354615350223526,12.7074556350708,12.707156453833301,0.2705
least_squares_d5_I2,7222,3,3,3,3,1,1,1,1,0.0007927803369479625,0.0015481875022089753,19.89097785949707,19.890073790177993,0.2646
least_squares_d5_I2,7497,2,2,2,2,1,1,1,1,0.0002967152367317205,0.0006848063774853586,7.7039079666137695,7.7049159013203905,0.268
least_squares_d5_I2,7636,1,1,1,1,1,1,1,1,5.200838314278755e-05,0.0001416685701585152,4.0710859298706055,4.071192195123863,0.2576
least_squares_d5_I2,7655,0,0,0,0,1,1,1,1,0.00146838773030957,0.0026146068060253214,13.05173110961914,13.05129474977996,0.2748
least_squares_d5_I2,7961,8,8,8,8,1,1,1,1,0.0001506267802764305,0.0002849692924264957,10.049114227294922,10.049279234996039,0.2738
least_squares_d5_I2,8021,0,0,0,0,1,1,1,1,0.0001423083475426412,0.00026706421026412297,9.698206901550293,9.69800983946351,0.2681
least_squares_d5_I2,8122,5,5,5,5,1,1,1,1,5.009688611202767e-05,0.00013729574171428283,11.301294326782227,11.301384535360018,0.2709
least_squares_d5_I2,8159,1,1,1,1,1,1,1,1,0.0001186381735657771,0.0002336988841173948,3.250091552734375,3.250290032137328,0.2737
least_squares_d5_I2,8266,8,8,8,8,1,1,1,1,0.0003490722409709851,0.0006883687333640864,14.483298301696777,14.48292700367957,0.2692
least_squares_d5_I2,8383,9,9,9,9,1,1,1,1,0.00024884994131999514,0.0004387068924662785,8.932823181152344,8.93292478911901,0.27
least_squares_d5_I2,8525,7,7,7,7,1,1,1,1,0.0001211830821809201,0.0002907226928385853,5.9484148025512695,5.948444889135281,0.2578
least_squares_d5_I2,8612,2,2,2,2,1,1,1,1,0.00016011168551701704,0.00034013512996722284,17.50341033935547,17.503764693677287,0.2582
least_squares_d5_I2,8749,7,7,7,7,1,1,1,1,6.726507202037824e-05,0.00017690418522242624,10.98353385925293,10.983508143388534,0.2717
least_squares_d5_I2,8939,3,3,3,3,1,1,1,1,0.00034775020579622953,0.0005964611646316342,14.28464412689209,14.284349064579624,0.2711
least_squares_d5_I2,8962,9,9,9,9,1,1,1,1,0.00010220973553298762,0.00022133272663893422,9.142884254455566,9.142964176859124,0.2733
least_squares_d5_I2,9298,5,5,5,5,1,1,1,1,0.0008447022917398517,0.0015963913759673432,12.098762512207031,12.099195286892995,0.2735
least_squares_d5_I2,9392,6,6,6,6,1,1,1,1,0.00036570819268572086,0.000729377647624041,7.258615970611572,7.258111705044486,0.2697
least_squares_d5_I2,9512,4,4,4,4,1,1,1,1,0.00047650704443436,0.0011009501782268671,2.8125362396240234,2.8126360862192623,0.2663
least_squares_d5_I2,9516,8,8,8,8,1,1,1,1,0.00011163100960707717,0.0002549432354275183,16.373676300048828,16.373891986904372,0.273
least_squares_d5_I2,9536,3,3,3,3,1,1,1,1,0.00025027204711629557,0.00045660219182597217,8.786651611328125,8.78651411261421,0.2667
least_squares_d5_I2,9539,9,9,9,9,1,1,1,1,6.015490745787666e-05,0.0001229866754144382,4.25640344619751,4.256502693865674,0.275
least_squares_d5_I2,9603,2,2,2,2,1,1,1,1,0.0007207158817069209,0.0014593718350579543,17.494770050048828,17.492489244238886,0.2625
least_squares_d5_I2,9624,3,3,3,3,1,1,1,1,0.0004789964007029746,0.0012280219530040881,9.847787857055664,9.847241166643416,0.2659
least_squares_d5_I2,9626,5,5,5,5,1,1,1,1,5.1006990524782306e-05,0.0001008638076633872,6.006784439086914,6.006842306273041,0.2716
least_squares_d5_I2,9792,4,9,9,9,0,0,0,1,3.711574878067225e-05,8.610002465925248e-05,0.6761423349380493,0.6761452844932521,0.2894
least_squares_d5_I2,9861,4,4,4,4,1,1,1,1,0.00017611164525721534,0.00038498473676540357,13.84429931640625,13.844316769135055,0.289
